Time	eventName	event	eventArrivingTime	waitingTime
4665.0073616865975	westMovingCar_460	1	4617.588601851188	47.41875983540922
4668.6220520008965	westMovingCar_461	1	4628.27934449283	40.34270750806627
4795.656876462983	westMovingCar_462	1	4632.814458267936	162.84241819504678
4800.220141355603	westMovingCar_463	1	4637.81457373466	162.40556762094275
4804.309747442359	westMovingCar_464	1	4642.504237609484	161.80550983287503
4808.353080402222	westMovingCar_465	1	4658.686207740644	149.66687266157805
4812.828517471071	westMovingCar_466	1	4660.605951016718	152.222566454353
4816.208863396677	westMovingCar_467	1	4666.398417126092	149.8104462705851
4820.8847817566175	westMovingCar_468	1	4667.9315050163805	152.95327674023702
4824.670547895268	westMovingCar_469	1	4676.580013870405	148.0905340248628
4828.316008100868	westMovingCar_470	1	4687.4576201408145	140.85838796005373
4832.207833158283	westMovingCar_471	1	4699.437092137819	132.7707410204648
4835.735407563745	westMovingCar_472	1	4714.179268498449	121.55613906529561
4839.978973939793	westMovingCar_473	1	4717.190650733945	122.78832320584752
4844.094857464877	westMovingCar_474	1	4781.988525219204	62.106332245673
4848.4132986758	westMovingCar_475	1	4813.315305771396	35.09799290440424
4853.022296447011	westMovingCar_476	1	4815.928403854638	37.09389259237287
4857.365414422425	westMovingCar_477	1	4826.5212081354575	30.844206286967164
4860.742556840386	westMovingCar_478	1	4828.330971242907	32.411585597478734
4864.999846943616	westMovingCar_479	1	4833.287725621885	31.712121321730592
4990.611515601058	westMovingCar_480	1	4872.0706343306565	118.54088127040177
4994.477418979208	westMovingCar_481	1	4887.377526167495	107.09989281171329
4998.087233505503	westMovingCar_482	1	4894.519073143384	103.56816036211876
5002.33717150847	westMovingCar_483	1	4899.516199607914	102.82097190055629
5006.168619088832	westMovingCar_484	1	4905.2476356638645	100.92098342496774
5009.660800543592	westMovingCar_485	1	4924.597993847153	85.06280669643911
5013.727605322414	westMovingCar_486	1	4936.056783595989	77.67082172642495
5017.136834819958	westMovingCar_487	1	4944.860670691129	72.2761641288289
5020.801943533504	westMovingCar_488	1	4954.685128500345	66.11681503315867
5025.110489471747	westMovingCar_489	1	4961.012982514191	64.0975069575561
5028.620457505818	westMovingCar_490	1	4968.15943584207	60.4610216637484
5032.396922507541	westMovingCar_491	1	4973.226052026696	59.170870480844314
5036.105301432533	westMovingCar_492	1	4997.640644378478	38.46465705405535
5040.140942801931	westMovingCar_493	1	5004.279213962329	35.86172883960171
5043.9839087424725	westMovingCar_494	1	5025.326563396593	18.65734534587955
5047.646870754175	westMovingCar_495	1	5026.675802122818	20.97106863135741
5051.101813330671	westMovingCar_496	1	5039.2276868821245	11.874126448546122
5055.29070290491	westMovingCar_497	1	5043.41936130001	11.871341604900408
5114.7632844047275	westMovingCar_498	1	5063.91212034872	50.85116405600729
5118.513671166157	westMovingCar_499	1	5068.870313049284	49.64335811687306
5122.202533910145	westMovingCar_500	1	5072.436422375335	49.76611153481008
5126.108580465146	westMovingCar_501	1	5111.633765233939	14.474815231206776
5129.834653733537	westMovingCar_502	1	5117.744798473582	12.089855259955584
5134.828246977907	westMovingCar_503	1	5122.626092285663	12.202154692244221
5138.4966439184245	westMovingCar_504	1	5125.217698121191	13.278945797233973
5169.771920193109	westMovingCar_505	1	5145.773578548806	23.998341644302855
5173.454510301447	westMovingCar_506	1	5154.848768402992	18.605741898454653
5177.685117832313	westMovingCar_507	1	5158.007416701325	19.67770113098777
5182.096671686426	westMovingCar_508	1	5168.1559693104755	13.940702375950423
5213.403469084425	westMovingCar_509	1	5202.416805514795	10.986663569629854
5218.0976253458875	westMovingCar_510	1	5203.3726394626165	14.724985883271074
5222.19547374031	westMovingCar_511	1	5209.295874486569	12.899599253741144
5226.125806586392	westMovingCar_512	1	5215.289348177252	10.836458409140505
5230.063995559901	westMovingCar_513	1	5224.883873293377	5.18012226652354
5272.611347998005	westMovingCar_514	1	5233.638544731798	38.97280326620694
5276.7997166334835	westMovingCar_515	1	5238.190168421654	38.60954821182986
5281.08319387818	westMovingCar_516	1	5249.598306549909	31.484887328271725
5285.738772276604	westMovingCar_517	1	5265.370086732258	20.36868554434659
5302.194853774473	westMovingCar_518	1	5293.159291694512	9.035562079960982
5318.470558756474	westMovingCar_519	1	5311.786370772649	6.684187983824813
5322.095545818173	westMovingCar_520	1	5315.489872893617	6.605672924556529
5326.295629563204	westMovingCar_521	1	5316.978021222469	9.317608340735205
5356.053278933976	westMovingCar_522	1	5332.80989327555	23.243385658425723
5360.186616282117	westMovingCar_523	1	5345.007364064031	15.179252218085821
5364.379474960841	westMovingCar_524	1	5359.500556449696	4.878918511145457
5372.187107807234	westMovingCar_525	1	5367.08372816715	5.1033796400834035
5375.2532093738055	westMovingCar_526	1	5371.202639989491	4.050569384314258
5393.060670799662	westMovingCar_527	1	5388.144376620667	4.916294178995486
5414.318417719781	westMovingCar_528	1	5401.861836312795	12.456581406985606
5418.8546883284125	westMovingCar_529	1	5402.277746237087	16.57694209132569
5422.2533935502715	westMovingCar_530	1	5406.02160983497	16.23178371530139
5426.724941451222	westMovingCar_531	1	5411.305426966974	15.419514484247884
5430.23228632646	westMovingCar_532	1	5412.74550089213	17.48678543433016
5434.7856743019165	westMovingCar_533	1	5415.145606196934	19.640068104982674
